ID,ChainID,Generation,ExpCondition,Age,Gender,Trial,Choice,Length,Width,Thickness,Fitness,erroredFitness,EarnedMoney,TimeStamp
I7,7,1,I,20,3,47,1,44,41,73,789,789,934.40 ,20220121114747 
I7,7,1,I,20,3,48,1,44,41,73,789,790,966.00 ,20220121114754 
I7,7,1,I,20,3,49,1,44,41,73,789,784,997.36 ,20220121114801 
I7,7,1,I,20,3,50,1,44,41,73,789,790,1028.96 ,20220121114808 
I8,8,1,I,20,3,1,1,14,6,83,364,361,14.44 ,20220121014646 
I8,8,1,I,20,3,2,2,14,11,83,417,361,14.44 ,20220121014728 
I8,8,1,I,20,3,3,2,14,16,83,463,361,14.44 ,20220121014743 
I8,8,1,I,20,3,4,2,14,21,83,502,361,14.44 ,20220121014801 
I8,8,1,I,20,3,5,1,14,21,83,502,491,34.08 ,20220121014816 
I8,8,1,I,20,3,6,2,19,21,83,532,491,34.08 ,20220121014835 
I8,8,1,I,20,3,7,2,24,21,83,559,491,34.08 ,20220121014848 
I8,8,1,I,20,3,8,1,24,21,83,559,561,56.52 ,20220121014902 
I8,8,1,I,20,3,9,1,24,21,83,559,556,78.76 ,20220121014921 
I8,8,1,I,20,3,10,2,24,21,78,589,556,78.76 ,20220121014934 
I8,8,1,I,20,3,11,2,24,21,73,617,556,78.76 ,20220121014948 
I8,8,1,I,20,3,12,1,24,21,73,617,597,102.64 ,20220121015001 
I8,8,1,I,20,3,13,2,24,26,73,650,597,102.64 ,20220121015015 
I8,8,1,I,20,3,14,2,24,31,73,676,597,102.64 ,20220121015027 
I8,8,1,I,20,3,15,1,24,31,73,676,678,129.76 ,20220121015045 
I8,8,1,I,20,3,16,2,29,31,73,700,678,129.76 ,20220121015055 
I8,8,1,I,20,3,17,2,34,31,73,722,678,129.76 ,20220121015103 
I8,8,1,I,20,3,18,1,34,31,73,722,726,158.80 ,20220121015118 
I8,8,1,I,20,3,19,2,39,31,73,741,726,158.80 ,20220121015127 
I8,8,1,I,20,3,20,2,44,31,73,757,726,158.80 ,20220121015144 
I8,8,1,I,20,3,21,1,44,31,73,757,755,189.00 ,20220121015155 
I8,8,1,I,20,3,22,2,44,36,73,776,755,189.00 ,20220121015209 
I8,8,1,I,20,3,23,1,44,36,73,776,770,219.80 ,20220121015219 
I8,8,1,I,20,3,24,2,44,36,68,802,770,219.80 ,20220121015234 
I8,8,1,I,20,3,25,1,44,36,68,802,806,252.04 ,20220121015244 
I8,8,1,I,20,3,26,2,44,36,63,825,806,252.04 ,20220121015254 
I8,8,1,I,20,3,27,1,44,36,63,825,818,284.76 ,20220121015304 
I8,8,1,I,20,3,28,1,44,36,63,825,831,318.00 ,20220121015401 
I8,8,1,I,20,3,29,2,44,36,58,847,831,318.00 ,20220121015448 
I8,8,1,I,20,3,30,1,44,36,58,847,846,351.84 ,20220121015457 
I8,8,1,I,20,3,31,2,44,36,53,866,846,351.84 ,20220121015509 
I8,8,1,I,20,3,32,1,44,36,53,866,863,386.36 ,20220121015520 
I8,8,1,I,20,3,33,1,44,36,53,866,870,421.16 ,20220121015534 
I8,8,1,I,20,3,34,1,44,36,53,866,868,455.88 ,20220121015540 
I8,8,1,I,20,3,35,1,44,36,53,866,866,490.52 ,20220121015546 
I8,8,1,I,20,3,36,1,44,36,53,866,865,525.12 ,20220121015553 
I8,8,1,I,20,3,37,1,44,36,53,866,857,559.40 ,20220121015559 
I8,8,1,I,20,3,38,1,44,36,53,866,866,594.04 ,20220121015605 
I8,8,1,I,20,3,39,1,44,36,53,866,865,628.64 ,20220121015611 
I8,8,1,I,20,3,40,1,44,36,53,866,862,663.12 ,20220121015618 
I8,8,1,I,20,3,41,1,44,36,53,866,874,698.08 ,20220121015624 
I8,8,1,I,20,3,42,1,44,36,53,866,861,732.52 ,20220121015630 
I8,8,1,I,20,3,43,1,44,36,53,866,868,767.24 ,20220121015635 
I8,8,1,I,20,3,44,1,44,36,53,866,873,802.16 ,20220121015642 
I8,8,1,I,20,3,45,1,44,36,53,866,856,836.40 ,20220121015649 
I8,8,1,I,20,3,46,1,44,36,53,866,859,870.76 ,20220121015655 
I8,8,1,I,20,3,47,1,44,36,53,866,870,905.56 ,20220121015703 
I8,8,1,I,20,3,48,1,44,36,53,866,859,939.92 ,20220121015709 
I8,8,1,I,20,3,49,1,44,36,53,866,865,974.52 ,20220121015715 
I8,8,1,I,20,3,50,1,44,36,53,866,871,1009.36 ,20220121015722 
I9,9,1,I,21,3,1,1,14,6,83,364,363,14.52 ,20220124114125 
I9,9,1,I,21,3,2,2,19,6,83,394,363,14.52 ,20220124114149 
I9,9,1,I,21,3,3,1,19,6,83,394,392,30.20 ,20220124114200 
I9,9,1,I,21,3,4,2,24,6,83,421,392,30.20 ,20220124114212 
I9,9,1,I,21,3,5,1,24,6,83,421,417,46.88 ,20220124114221 
I9,9,1,I,21,3,6,2,29,6,83,446,417,46.88 ,20220124114231 
I9,9,1,I,21,3,7,2,34,6,83,467,417,46.88 ,20220124114241 
I9,9,1,I,21,3,8,1,34,6,83,467,465,65.48 ,20220124114248 
I9,9,1,I,21,3,9,2,34,6,78,497,465,65.48 ,20220124114257 
I9,9,1,I,21,3,10,1,34,6,78,497,497,85.36 ,20220124114304 
I9,9,1,I,21,3,11,2,34,6,73,525,497,85.36 ,20220124114313 
I9,9,1,I,21,3,12,2,34,11,73,578,497,85.36 ,20220124114322 
I9,9,1,I,21,3,13,2,34,11,68,604,497,85.36 ,20220124114332 
I9,9,1,I,21,3,14,2,39,11,68,622,497,85.36 ,20220124114341 
I9,9,1,I,21,3,15,1,39,11,68,622,623,110.28 ,20220124114349 
I9,9,1,I,21,3,16,2,44,11,68,638,623,110.28 ,20220124114420 
I9,9,1,I,21,3,17,2,44,16,68,684,623,110.28 ,20220124114430 
I9,9,1,I,21,3,18,1,44,16,68,684,688,137.80 ,20220124114438 
I9,9,1,I,21,3,19,2,49,16,68,698,688,137.80 ,20220124114537 
I9,9,1,I,21,3,20,2,49,21,68,737,688,137.80 ,20220124114546 
I9,9,1,I,21,3,21,1,49,21,68,737,743,167.52 ,20220124114552 
I9,9,1,I,21,3,22,2,49,26,68,770,743,167.52 ,20220124114618 
I9,9,1,I,21,3,23,1,49,26,68,770,775,198.52 ,20220124114630 
I9,9,1,I,21,3,24,2,49,31,68,796,775,198.52 ,20220124114705 
I9,9,1,I,21,3,25,1,49,31,68,796,797,230.40 ,20220124114715 
I9,9,1,I,21,3,26,2,49,36,68,815,797,230.40 ,20220124114749 
I9,9,1,I,21,3,27,2,49,41,68,828,797,230.40 ,20220124114759 
I9,9,1,I,21,3,28,1,49,41,68,828,831,263.64 ,20220124114809 
I9,9,1,I,21,3,29,2,54,41,68,838,831,263.64 ,20220124114822 
I9,9,1,I,21,3,30,1,54,41,68,838,838,297.16 ,20220124114831 
I9,9,1,I,21,3,31,1,54,41,68,838,833,330.48 ,20220124114843 
I9,9,1,I,21,3,32,1,54,41,68,838,835,363.88 ,20220124114901 
I9,9,1,I,21,3,33,1,54,41,68,838,842,397.56 ,20220124114908 
I9,9,1,I,21,3,34,1,54,41,68,838,851,431.60 ,20220124114915 
I9,9,1,I,21,3,35,1,54,41,68,838,835,465.00 ,20220124114946 
I9,9,1,I,21,3,36,1,54,41,68,838,838,498.52 ,20220124114953 
I9,9,1,I,21,3,37,1,54,41,68,838,844,532.28 ,20220124114959 
I9,9,1,I,21,3,38,1,54,41,68,838,833,565.60 ,20220124115018 
I9,9,1,I,21,3,39,1,54,41,68,838,835,599.00 ,20220124115025 
I9,9,1,I,21,3,40,1,54,41,68,838,837,632.48 ,20220124115035 
I9,9,1,I,21,3,41,1,54,41,68,838,836,665.92 ,20220124115051 
I9,9,1,I,21,3,42,1,54,41,68,838,827,699.00 ,20220124115101 
I9,9,1,I,21,3,43,1,54,41,68,838,831,732.24 ,20220124115107 
I9,9,1,I,21,3,44,1,54,41,68,838,840,765.84 ,20220124115116 
I9,9,1,I,21,3,45,1,54,41,68,838,843,799.56 ,20220124115122 
I9,9,1,I,21,3,46,1,54,41,68,838,842,833.24 ,20220124115129 
I9,9,1,I,21,3,47,1,54,41,68,838,836,866.68 ,20220124115136 
I9,9,1,I,21,3,48,1,54,41,68,838,825,899.68 ,20220124115147 
I9,9,1,I,21,3,49,1,54,41,68,838,838,933.20 ,20220124115155 
I9,9,1,I,21,3,50,1,54,41,68,838,843,966.92 ,20220124115202 
I10,10,1,I,21,3,1,1,14,6,83,364,371,14.84 ,20220124015749 
I10,10,1,I,21,3,2,1,14,6,83,364,367,29.52 ,20220124015803 
I10,10,1,I,21,3,3,2,14,11,83,417,367,29.52 ,20220124015818 
I10,10,1,I,21,3,4,2,14,11,78,447,367,29.52 ,20220124015832 
I10,10,1,I,21,3,5,1,14,11,78,447,441,47.16 ,20220124015839 
I10,10,1,I,21,3,6,2,19,11,78,477,441,47.16 ,20220124015852 
I10,10,1,I,21,3,7,2,24,11,78,504,441,47.16 ,20220124015903 
I10,10,1,I,21,3,8,2,24,15,78,541,441,47.16 ,20220124015913 
I10,10,1,I,21,3,9,1,24,15,78,541,542,68.84 ,20220124015921 
I10,10,1,I,21,3,10,2,24,15,73,569,542,68.84 ,20220124015931 
I10,10,1,I,21,3,11,2,24,20,73,610,542,68.84 ,20220124015939 
I10,10,1,I,21,3,12,2,24,25,73,644,542,68.84 ,20220124015954 
I10,10,1,I,21,3,13,1,24,25,73,644,643,94.56 ,20220124020001 
I10,10,1,I,21,3,14,2,24,25,68,670,643,94.56 ,20220124020012 
I10,10,1,I,21,3,15,1,24,25,68,670,663,121.08 ,20220124020021 
I10,10,1,I,21,3,16,2,29,25,68,694,663,121.08 ,20220124020031 
I10,10,1,I,21,3,17,2,30,25,68,699,663,121.08 ,20220124020041 
I10,10,1,I,21,3,18,2,30,30,68,726,663,121.08 ,20220124020050 
I10,10,1,I,21,3,19,2,30,30,63,750,663,121.08 ,20220124020059 
I10,10,1,I,21,3,20,2,30,30,60,763,663,121.08 ,20220124020107 
I10,10,1,I,21,3,21,1,30,30,60,763,756,151.32 ,20220124020113 
I10,10,1,I,21,3,22,2,30,30,55,783,756,151.32 ,20220124020125 
I10,10,1,I,21,3,23,1,30,30,55,783,786,182.76 ,20220124020131 
I10,10,1,I,21,3,24,2,30,30,50,801,786,182.76 ,20220124020140 
I10,10,1,I,21,3,25,1,30,30,50,801,807,215.04 ,20220124020147 
I10,10,1,I,21,3,26,2,35,30,50,822,807,215.04 ,20220124020156 
I10,10,1,I,21,3,27,2,35,35,50,842,807,215.04 ,20220124020204 
I10,10,1,I,21,3,28,1,35,35,50,842,837,248.52 ,20220124020210 
I10,10,1,I,21,3,29,2,40,35,50,861,837,248.52 ,20220124020221 
I10,10,1,I,21,3,30,1,40,35,50,861,866,283.16 ,20220124020227 
I10,10,1,I,21,3,31,2,40,40,50,875,866,283.16 ,20220124020236 
I10,10,1,I,21,3,32,1,40,40,50,875,869,317.92 ,20220124020244 
I10,10,1,I,21,3,33,1,40,40,50,875,872,352.80 ,20220124020250 
I10,10,1,I,21,3,34,2,40,35,50,861,872,352.80 ,20220124020313 
I10,10,1,I,21,3,35,1,40,35,50,861,867,387.48 ,20220124020320 
I10,10,1,I,21,3,36,2,45,35,50,876,867,387.48 ,20220124020329 
I10,10,1,I,21,3,37,1,45,35,50,876,881,422.72 ,20220124020335 
I10,10,1,I,21,3,38,2,50,35,50,889,881,422.72 ,20220124020345 
I10,10,1,I,21,3,39,1,50,35,50,889,896,458.56 ,20220124020351 
I10,10,1,I,21,3,40,1,50,35,50,889,886,494.00 ,20220124020358 
I10,10,1,I,21,3,41,1,50,35,50,889,886,529.44 ,20220124020423 
I10,10,1,I,21,3,42,1,50,35,50,889,891,565.08 ,20220124020429 
I10,10,1,I,21,3,43,2,50,40,50,903,891,565.08 ,20220124020438 
I10,10,1,I,21,3,44,1,50,40,50,903,902,601.16 ,20220124020444 
I10,10,1,I,21,3,45,2,50,45,50,910,902,601.16 ,20220124020452 
I10,10,1,I,21,3,46,1,50,45,50,910,907,637.44 ,20220124020458 
I10,10,1,I,21,3,47,1,50,45,50,910,905,673.64 ,20220124020504 
I10,10,1,I,21,3,48,1,50,45,50,910,911,710.08 ,20220124020510 
I10,10,1,I,21,3,49,1,50,45,50,910,913,746.60 ,20220124020516 
I10,10,1,I,21,3,50,1,50,45,50,910,908,782.92 ,20220124020522 
I11,11,1,I,21,3,1,1,14,6,83,364,361,14.44 ,20220125112459 
I11,11,1,I,21,3,2,2,19,6,83,394,361,14.44 ,20220125112523 
I11,11,1,I,21,3,3,2,19,11,83,447,361,14.44 ,20220125112535 
I11,11,1,I,21,3,4,1,19,11,83,447,451,32.48 ,20220125112543 
I11,11,1,I,21,3,5,2,19,11,78,477,451,32.48 ,20220125112554 
I11,11,1,I,21,3,6,1,19,11,78,477,472,51.36 ,20220125112604 
I11,11,1,I,21,3,7,2,19,11,73,505,472,51.36 ,20220125112615 
I11,11,1,I,21,3,8,1,19,11,73,505,505,71.56 ,20220125112624 
I11,11,1,I,21,3,9,2,19,11,68,530,505,71.56 ,20220125112633 
I11,11,1,I,21,3,10,2,24,11,68,558,505,71.56 ,20220125112644 
I11,11,1,I,21,3,11,1,24,11,68,558,557,93.84 ,20220125112653 
I11,11,1,I,21,3,12,2,24,11,63,581,557,93.84 ,20220125112705 
I11,11,1,I,21,3,13,1,24,11,63,581,577,116.92 ,20220125112715 
I11,11,1,I,21,3,14,2,24,16,63,627,577,116.92 ,20220125112726 
I11,11,1,I,21,3,15,1,24,16,63,627,639,142.48 ,20220125112735 
I11,11,1,I,21,3,16,2,24,21,63,667,639,142.48 ,20220125112941 
I11,11,1,I,21,3,17,1,24,21,63,667,666,169.12 ,20220125112947 
I11,11,1,I,21,3,18,2,29,21,63,691,666,169.12 ,20220125113005 
I11,11,1,I,21,3,19,1,29,21,63,691,684,196.48 ,20220125113011 
I11,11,1,I,21,3,20,1,29,21,63,691,690,224.08 ,20220125113018 
I11,11,1,I,21,3,21,1,29,21,63,691,695,251.88 ,20220125113025 
I11,11,1,I,21,3,22,2,34,21,63,713,695,251.88 ,20220125113037 
I11,11,1,I,21,3,23,1,34,21,63,713,713,280.40 ,20220125113045 
I11,11,1,I,21,3,24,1,34,21,63,713,707,308.68 ,20220125113052 
I11,11,1,I,21,3,25,1,34,21,63,713,712,337.16 ,20220125113058 
I11,11,1,I,21,3,26,1,34,21,63,713,707,365.44 ,20220125113133 
I11,11,1,I,21,3,27,1,34,21,63,713,717,394.12 ,20220125113140 
I11,11,1,I,21,3,28,1,34,21,63,713,713,422.64 ,20220125113146 
I11,11,1,I,21,3,29,1,34,21,63,713,706,450.88 ,20220125113154 
I11,11,1,I,21,3,30,1,34,21,63,713,712,479.36 ,20220125113203 
I11,11,1,I,21,3,31,1,34,21,63,713,715,507.96 ,20220125113211 
I11,11,1,I,21,3,32,1,34,21,63,713,716,536.60 ,20220125113216 
I11,11,1,I,21,3,33,1,34,21,63,713,719,565.36 ,20220125113226 
I11,11,1,I,21,3,34,2,34,26,63,745,719,565.36 ,20220125113239 
I11,11,1,I,21,3,35,1,34,26,63,745,753,595.48 ,20220125113245 
I11,11,1,I,21,3,36,2,34,31,63,771,753,595.48 ,20220125113311 
I11,11,1,I,21,3,37,1,34,31,63,771,773,626.40 ,20220125113318 
I11,11,1,I,21,3,38,2,34,31,58,793,773,626.40 ,20220125113335 
I11,11,1,I,21,3,39,1,34,31,58,793,792,658.08 ,20220125113341 
I11,11,1,I,21,3,40,2,34,31,53,812,792,658.08 ,20220125113403 
I11,11,1,I,21,3,41,1,34,31,53,812,812,690.56 ,20220125113409 
I11,11,1,I,21,3,42,1,34,31,53,812,821,723.40 ,20220125113415 
I11,11,1,I,21,3,43,1,34,31,53,812,814,755.96 ,20220125113421 
I11,11,1,I,21,3,44,1,34,31,53,812,817,788.64 ,20220125113428 
I11,11,1,I,21,3,45,1,34,31,53,812,802,820.72 ,20220125113433 
I11,11,1,I,21,3,46,1,34,31,53,812,813,853.24 ,20220125113440 
I11,11,1,I,21,3,47,1,34,31,53,812,803,885.36 ,20220125113446 
I11,11,1,I,21,3,48,1,34,31,53,812,810,917.76 ,20220125113453 
I11,11,1,I,21,3,49,1,34,31,53,812,828,950.88 ,20220125113459 
I11,11,1,I,21,3,50,1,34,31,53,812,810,983.28 ,20220125113505 
I12,12,1,I,21,2,1,1,14,6,83,364,363,14.52 ,20220125015434 
I12,12,1,I,21,2,2,2,14,11,83,417,363,14.52 ,20220125015508 
I12,12,1,I,21,2,3,1,14,11,83,417,413,31.04 ,20220125015522 
I12,12,1,I,21,2,4,2,14,16,83,463,413,31.04 ,20220125015539 
I12,12,1,I,21,2,5,1,14,16,83,463,455,49.24 ,20220125015554 
I12,12,1,I,21,2,6,2,14,16,78,493,455,49.24 ,20220125015607 
I12,12,1,I,21,2,7,1,14,16,78,493,481,68.48 ,20220125015616 
I12,12,1,I,21,2,8,2,14,16,73,521,481,68.48 ,20220125015635 
I12,12,1,I,21,2,9,1,14,16,73,521,518,89.20 ,20220125015642 
I12,12,1,I,21,2,10,2,14,16,68,546,518,89.20 ,20220125015656 
I12,12,1,I,21,2,11,1,14,16,68,546,550,111.20 ,20220125015708 
I12,12,1,I,21,2,12,2,14,21,68,586,550,111.20 ,20220125015722 
I12,12,1,I,21,2,13,1,14,21,68,586,583,134.52 ,20220125015733 
I12,12,1,I,21,2,14,2,14,26,68,618,583,134.52 ,20220125015747 
I12,12,1,I,21,2,15,1,14,26,68,618,618,159.24 ,20220125015754 
I12,12,1,I,21,2,16,2,19,26,68,649,618,159.24 ,20220125015805 
I12,12,1,I,21,2,17,1,19,26,68,649,654,185.40 ,20220125015812 
I12,12,1,I,21,2,18,2,24,26,68,676,654,185.40 ,20220125015824 
I12,12,1,I,21,2,19,1,24,26,68,676,672,212.28 ,20220125015833 
I12,12,1,I,21,2,20,2,29,26,68,700,672,212.28 ,20220125015845 
I12,12,1,I,21,2,21,1,29,26,68,700,684,239.64 ,20220125015852 
I12,12,1,I,21,2,22,2,29,31,68,726,684,239.64 ,20220125015903 
I12,12,1,I,21,2,23,1,29,31,68,726,722,268.52 ,20220125015918 
I12,12,1,I,21,2,24,2,29,36,68,746,722,268.52 ,20220125015930 
I12,12,1,I,21,2,25,1,29,36,68,746,746,298.36 ,20220125015939 
I12,12,1,I,21,2,26,2,29,41,68,758,746,298.36 ,20220125015951 
I12,12,1,I,21,2,27,1,29,41,68,758,751,328.40 ,20220125015959 
I12,12,1,I,21,2,28,2,34,41,68,780,751,328.40 ,20220125020010 
I12,12,1,I,21,2,29,1,34,41,68,780,771,359.24 ,20220125020018 
I12,12,1,I,21,2,30,2,39,41,68,799,771,359.24 ,20220125020032 
I12,12,1,I,21,2,31,1,39,41,68,799,802,391.32 ,20220125020044 
I12,12,1,I,21,2,32,2,44,41,68,815,802,391.32 ,20220125020055 
I12,12,1,I,21,2,33,1,44,41,68,815,814,423.88 ,20220125020103 
I12,12,1,I,21,2,34,2,44,41,63,838,814,423.88 ,20220125020113 
I12,12,1,I,21,2,35,1,44,41,63,838,834,457.24 ,20220125020128 
I12,12,1,I,21,2,36,2,49,41,63,851,834,457.24 ,20220125020138 
I12,12,1,I,21,2,37,1,49,41,63,851,861,491.68 ,20220125020148 
I12,12,1,I,21,2,38,1,49,41,63,851,843,525.40 ,20220125020156 
I12,12,1,I,21,2,39,1,49,41,63,851,848,559.32 ,20220125020203 
I12,12,1,I,21,2,40,1,49,41,63,851,848,593.24 ,20220125020210 
I12,12,1,I,21,2,41,1,49,41,63,851,853,627.36 ,20220125020217 
I12,12,1,I,21,2,42,1,49,41,63,851,855,661.56 ,20220125020224 
I12,12,1,I,21,2,43,1,49,41,63,851,849,695.52 ,20220125020231 
I12,12,1,I,21,2,44,1,49,41,63,851,851,729.56 ,20220125020240 
I12,12,1,I,21,2,45,1,49,41,63,851,851,763.60 ,20220125020256 
I12,12,1,I,21,2,46,1,49,41,63,851,848,797.52 ,20220125020304 
I12,12,1,I,21,2,47,1,49,41,63,851,845,831.32 ,20220125020310 
I12,12,1,I,21,2,48,1,49,41,63,851,849,865.28 ,20220125020317 
I12,12,1,I,21,2,49,1,49,41,63,851,849,899.24 ,20220125020323 
I12,12,1,I,21,2,50,1,49,41,63,851,844,933.00 ,20220125020331 
I13,13,1,I,21,2,1,1,14,6,83,364,362,14.48 ,20220125035324 
I13,13,1,I,21,2,2,2,19,6,83,394,362,14.48 ,20220125035405 
I13,13,1,I,21,2,3,1,19,6,83,394,400,30.48 ,20220125035420 
I13,13,1,I,21,2,4,2,24,6,83,421,400,30.48 ,20220125035438 
I13,13,1,I,21,2,5,1,24,6,83,421,414,47.04 ,20220125035449 
I13,13,1,I,21,2,6,2,24,6,78,451,414,47.04 ,20220125035519 
I13,13,1,I,21,2,7,1,24,6,78,451,447,64.92 ,20220125035531 
I13,13,1,I,21,2,8,2,24,11,78,504,447,64.92 ,20220125035545 
I13,13,1,I,21,2,9,1,24,11,78,504,499,84.88 ,20220125035556 
I13,13,1,I,21,2,10,2,24,16,78,550,499,84.88 ,20220125035608 
I13,13,1,I,21,2,11,1,24,16,78,550,548,106.80 ,20220125035616 
I13,13,1,I,21,2,12,2,24,21,78,589,548,106.80 ,20220125035629 
I13,13,1,I,21,2,13,1,24,21,78,589,577,129.88 ,20220125035637 
I13,13,1,I,21,2,14,2,29,21,78,614,577,129.88 ,20220125035650 
I13,13,1,I,21,2,15,1,29,21,78,614,614,154.44 ,20220125035658 
I13,13,1,I,21,2,16,2,29,26,78,647,614,154.44 ,20220125035709 
I13,13,1,I,21,2,17,1,29,26,78,647,648,180.36 ,20220125035717 
I13,13,1,I,21,2,18,2,29,31,78,673,648,180.36 ,20220125035727 
I13,13,1,I,21,2,19,1,29,31,78,673,675,207.36 ,20220125035738 
I13,13,1,I,21,2,20,2,29,31,73,700,675,207.36 ,20220125035748 
I13,13,1,I,21,2,21,1,29,31,73,700,700,235.36 ,20220125035756 
I13,13,1,I,21,2,22,2,34,31,73,722,700,235.36 ,20220125035807 
I13,13,1,I,21,2,23,1,34,31,73,722,723,264.28 ,20220125035816 
I13,13,1,I,21,2,24,2,34,36,73,741,723,264.28 ,20220125035826 
I13,13,1,I,21,2,25,1,34,36,73,741,732,293.56 ,20220125035838 
I13,13,1,I,21,2,26,2,39,36,73,760,732,293.56 ,20220125035849 
I13,13,1,I,21,2,27,1,39,36,73,760,763,324.08 ,20220125035857 
I13,13,1,I,21,2,28,2,44,36,73,776,763,324.08 ,20220125035907 
I13,13,1,I,21,2,29,1,44,36,73,776,775,355.08 ,20220125035920 
I13,13,1,I,21,2,30,2,49,36,73,789,775,355.08 ,20220125035929 
I13,13,1,I,21,2,31,1,49,36,73,789,786,386.52 ,20220125035936 
I13,13,1,I,21,2,32,2,49,31,73,770,786,386.52 ,20220125035955 
I13,13,1,I,21,2,33,1,49,31,73,770,765,417.12 ,20220125040002 
I13,13,1,I,21,2,34,2,54,31,73,780,765,417.12 ,20220125040014 
I13,13,1,I,21,2,35,1,54,31,73,780,788,448.64 ,20220125040021 
I13,13,1,I,21,2,36,2,59,31,73,788,788,448.64 ,20220125040031 
I13,13,1,I,21,2,37,1,59,31,73,788,795,480.44 ,20220125040039 
I13,13,1,I,21,2,38,2,59,31,78,760,795,480.44 ,20220125040052 
I13,13,1,I,21,2,39,1,59,31,78,760,761,510.88 ,20220125040100 
I13,13,1,I,21,2,40,2,59,36,78,780,761,510.88 ,20220125040111 
I13,13,1,I,21,2,41,1,59,36,78,780,783,542.20 ,20220125040120 
I13,13,1,I,21,2,42,2,64,36,78,784,783,542.20 ,20220125040131 
I13,13,1,I,21,2,43,1,64,36,78,784,774,573.16 ,20220125040140 
I13,13,1,I,21,2,44,2,64,36,73,812,774,573.16 ,20220125040151 
I13,13,1,I,21,2,45,1,64,36,73,812,811,605.60 ,20220125040159 
I13,13,1,I,21,2,46,1,64,36,73,812,816,638.24 ,20220125040207 
I13,13,1,I,21,2,47,1,64,36,73,812,816,670.88 ,20220125040217 
I13,13,1,I,21,2,48,1,64,36,73,812,814,703.44 ,20220125040226 
I13,13,1,I,21,2,49,1,64,36,73,812,810,735.84 ,20220125040234 
I13,13,1,I,21,2,50,1,64,36,73,812,812,768.32 ,20220125040242 
I14,14,1,I,19,3,1,1,14,6,83,364,359,14.36 ,20220202014857 
I14,14,1,I,19,3,2,2,14,6,78,394,359,14.36 ,20220202014929 
I14,14,1,I,19,3,3,2,19,6,78,424,359,14.36 ,20220202014952 
I14,14,1,I,19,3,4,1,19,6,78,424,422,31.24 ,20220202015012 
I14,14,1,I,19,3,5,2,19,11,78,477,422,31.24 ,20220202015056 
I14,14,1,I,19,3,6,1,19,11,78,477,480,50.44 ,20220202015117 
I14,14,1,I,19,3,7,2,19,11,73,505,480,50.44 ,20220202015136 
I14,14,1,I,19,3,8,1,19,11,73,505,501,70.48 ,20220202015205 
I14,14,1,I,19,3,9,2,24,11,73,532,501,70.48 ,20220202015253 
I14,14,1,I,19,3,10,1,24,11,73,532,539,92.04 ,20220202015307 
I14,14,1,I,19,3,11,2,29,11,73,556,539,92.04 ,20220202015340 
I14,14,1,I,19,3,12,1,29,11,73,556,558,114.36 ,20220202015358 
I14,14,1,I,19,3,13,2,29,16,73,602,558,114.36 ,20220202015413 
I14,14,1,I,19,3,14,1,29,16,73,602,600,138.36 ,20220202015424 
I14,14,1,I,19,3,15,2,29,16,68,628,600,138.36 ,20220202015435 
I14,14,1,I,19,3,16,1,29,16,68,628,633,163.68 ,20220202015445 
I14,14,1,I,19,3,17,2,29,21,68,667,633,163.68 ,20220202015527 
I14,14,1,I,19,3,18,1,29,21,68,667,664,190.24 ,20220202015535 
I14,14,1,I,19,3,19,2,34,21,68,689,664,190.24 ,20220202015550 
I14,14,1,I,19,3,20,2,34,26,68,722,664,190.24 ,20220202015601 
I14,14,1,I,19,3,21,2,39,26,68,741,664,190.24 ,20220202015612 
I14,14,1,I,19,3,22,2,39,26,63,764,664,190.24 ,20220202015622 
I14,14,1,I,19,3,23,1,39,26,63,764,769,221.00 ,20220202015635 
I14,14,1,I,19,3,24,2,44,26,63,780,769,221.00 ,20220202015716 
I14,14,1,I,19,3,25,1,44,26,63,780,777,252.08 ,20220202015724 
I14,14,1,I,19,3,26,2,44,31,63,806,777,252.08 ,20220202015736 
I14,14,1,I,19,3,27,1,44,31,63,806,799,284.04 ,20220202015743 
I14,14,1,I,19,3,28,2,44,31,58,828,799,284.04 ,20220202015757 
I14,14,1,I,19,3,29,1,44,31,58,828,829,317.20 ,20220202015804 
I14,14,1,I,19,3,30,1,44,31,58,828,828,350.32 ,20220202015817 
I14,14,1,I,19,3,31,1,44,31,58,828,828,383.44 ,20220202015826 
I14,14,1,I,19,3,32,1,44,31,58,828,828,416.56 ,20220202015841 
I14,14,1,I,19,3,33,1,44,31,58,828,820,449.36 ,20220202015850 
I14,14,1,I,19,3,34,1,44,31,58,828,825,482.36 ,20220202015859 
I14,14,1,I,19,3,35,1,44,31,58,828,829,515.52 ,20220202015923 
I14,14,1,I,19,3,36,1,44,31,58,828,822,548.40 ,20220202015937 
I14,14,1,I,19,3,37,1,44,31,58,828,832,581.68 ,20220202015948 
I14,14,1,I,19,3,38,1,44,31,58,828,828,614.80 ,20220202015957 
I14,14,1,I,19,3,39,1,44,31,58,828,826,647.84 ,20220202020006 
I14,14,1,I,19,3,40,1,44,31,58,828,831,681.08 ,20220202020024 
I14,14,1,I,19,3,41,1,44,31,58,828,820,713.88 ,20220202020033 
I14,14,1,I,19,3,42,1,44,31,58,828,834,747.24 ,20220202020041 
I14,14,1,I,19,3,43,1,44,31,58,828,830,780.44 ,20220202020050 
I14,14,1,I,19,3,44,1,44,31,58,828,830,813.64 ,20220202020100 
